function	L1S105	L1S140	L1S208	L1S257	L1S281	L1S57	L1S76	L1S8	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S112	L4S137	L4S63	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
RXN1G-425	5010.55	8684.25	8879.06	6238.69	7210.11	6145.41	5251.4	4835.08	1902.77	2066.54	4520.05	3035.42	2909.33	854.5500000000001	1628.85	2855.7000000000003	647.6000000000001	657.13	501.78	1245.37	1017.71	1477.25	5998.88	6503.9	6271.91	1469.37	868.26	1775.48	1235.41	1802.34	971.04	3226.3099999999995	3488.48	6140.92
RXN1G-4355	2922.07	7601.5	6716.0	4174.81	4453.43	3637.74	3152.32	4538.97	4354.12	3912.25	943.07	1390.79	808.0	664.16	911.58	890.1	625.39	1591.37	846.6500000000001	390.48	390.99	1248.25	3348.12	4490.42	5391.99	386.86	146.0	127.0	217.0	79.0	228.0	311.0	494.0	143.0
RXN1G-440	5010.55	8684.25	8879.06	6238.69	7210.11	6145.41	5251.4	4835.08	1902.77	2066.54	4520.05	3035.42	2909.33	854.5500000000001	1628.85	2855.7000000000003	647.6000000000001	657.13	501.78	1245.37	1017.71	1477.25	5998.88	6503.9	6271.91	1469.37	868.26	1775.48	1235.41	1802.34	971.04	3226.3099999999995	3488.48	6140.92
RXN1G-445	696.42	4569.0	4220.83	2453.0	3497.0	955.72	1240.42	987.25	1938.46	833.6600000000001	3625.44	1727.0700000000002	943.03	291.57	898.35	1409.84	141.55	702.4	190.39	911.44	644.07	714.0	2672.73	2775.8500000000004	1752.24	101.03	325.87	167.32999999999998	338.37	323.93	294.07	1829.07	1251.5300000000002	2325.57
RXN1G-460	696.42	4569.0	4220.83	2453.0	3497.0	955.72	1240.42	987.25	1938.46	833.6600000000001	3625.44	1727.0700000000002	943.03	291.57	898.35	1409.84	141.55	702.4	190.39	911.44	644.07	714.0	2672.73	2775.8500000000004	1752.24	101.03	325.87	167.32999999999998	338.37	323.93	294.07	1829.07	1251.5300000000002	2325.57
RXN1G-464	5010.55	8684.25	8879.06	6238.69	7210.11	6145.41	5251.4	4835.08	1902.77	2066.54	4520.05	3035.42	2909.33	854.5500000000001	1628.85	2855.7000000000003	647.6000000000001	657.13	501.78	1245.37	1017.71	1477.25	5998.88	6503.9	6271.91	1469.37	868.26	1775.48	1235.41	1802.34	971.04	3226.3099999999995	3488.48	6140.92
RXN1G-468	6276.0	10243.25	10279.63	7259.05	7833.139999999999	7761.96	6240.1	6423.4	1953.77	2018.54	3178.69	2838.79	2792.5	878.79	1400.99	2687.53	867.77	654.46	484.78	1005.54	934.05	1747.5	5491.79	5812.56	6531.04	1295.1999999999998	744.59	1609.15	1124.24	1651.01	837.3700000000001	2981.49	2992.15	4777.75
RXN1G-469	11771.81	15907.17	18242.43	13100.86	14496.7	13461.45	11033.28	7083.5	9179.04	6033.59	18122.24	7250.41	3828.44	2968.69	6304.640000000001	5438.31	910.19	3439.76	1668.41	4802.4400000000005	2949.07	2849.25	21273.41	15548.58	22316.24	1869.3700000000003	1003.11	1689.07	1525.68	1863.22	1100.5700000000002	4113.18	4086.0	6901.53
RXN1G-471	6276.0	10243.25	10279.63	7259.05	7833.139999999999	7761.96	6240.1	6423.4	1953.77	2018.54	3178.69	2838.79	2792.5	878.79	1400.99	2687.53	867.77	654.46	484.78	1005.54	934.05	1747.5	5491.79	5812.56	6531.04	1295.1999999999998	744.59	1609.15	1124.24	1651.01	837.3700000000001	2981.49	2992.15	4777.75
RXN1G-481	11771.81	15907.17	18242.43	13100.86	14496.7	13461.45	11033.28	7083.5	9179.04	6033.59	18122.24	7250.41	3828.44	2968.69	6304.640000000001	5438.31	910.19	3439.76	1668.41	4802.4400000000005	2949.07	2849.25	21273.41	15548.58	22316.24	1869.3700000000003	1003.11	1689.07	1525.68	1863.22	1100.5700000000002	4113.18	4086.0	6901.53
RXN1G-488	6276.0	10243.25	10279.63	7259.05	7833.139999999999	7761.96	6240.1	6423.4	1953.77	2018.54	3178.69	2838.79	2792.5	878.79	1400.99	2687.53	867.77	654.46	484.78	1005.54	934.05	1747.5	5491.79	5812.56	6531.04	1295.1999999999998	744.59	1609.15	1124.24	1651.01	837.3700000000001	2981.49	2992.15	4777.75
RXN1G-499	696.42	4569.0	4220.83	2453.0	3497.0	955.72	1240.42	987.25	1938.46	833.6600000000001	3625.44	1727.0700000000002	943.03	291.57	898.35	1409.84	141.55	702.4	190.39	911.44	644.07	714.0	2672.73	2775.8500000000004	1752.24	101.03	325.87	167.32999999999998	338.37	323.93	294.07	1829.07	1251.5300000000002	2325.57
RXN1G-508	11771.81	15907.17	18242.43	13100.86	14496.7	13461.45	11033.28	7083.5	9179.04	6033.59	18122.24	7250.41	3828.44	2968.69	6304.640000000001	5438.31	910.19	3439.76	1668.41	4802.4400000000005	2949.07	2849.25	21273.41	15548.58	22316.24	1869.3700000000003	1003.11	1689.07	1525.68	1863.22	1100.5700000000002	4113.18	4086.0	6901.53
RXN1G-509	6276.0	10243.25	10279.63	7259.05	7833.139999999999	7761.96	6240.1	6423.4	1953.77	2018.54	3178.69	2838.79	2792.5	878.79	1400.99	2687.53	867.77	654.46	484.78	1005.54	934.05	1747.5	5491.79	5812.56	6531.04	1295.1999999999998	744.59	1609.15	1124.24	1651.01	837.3700000000001	2981.49	2992.15	4777.75
RXN1G-517	5010.55	8684.25	8879.06	6238.69	7210.11	6145.41	5251.4	4835.08	1902.77	2066.54	4520.05	3035.42	2909.33	854.5500000000001	1628.85	2855.7000000000003	647.6000000000001	657.13	501.78	1245.37	1017.71	1477.25	5998.88	6503.9	6271.91	1469.37	868.26	1775.48	1235.41	1802.34	971.04	3226.3099999999995	3488.48	6140.92
RXN1G-526	6276.0	10243.25	10279.63	7259.05	7833.139999999999	7761.96	6240.1	6423.4	1953.77	2018.54	3178.69	2838.79	2792.5	878.79	1400.99	2687.53	867.77	654.46	484.78	1005.54	934.05	1747.5	5491.79	5812.56	6531.04	1295.1999999999998	744.59	1609.15	1124.24	1651.01	837.3700000000001	2981.49	2992.15	4777.75
RXN1G-53	38.0	60.0	16.23	0.4	5.0	1.0	188.0	251.83	338.97	635.37	1696.0400000000002	700.1700000000001	680.1500000000001	176.84000000000003	556.8000000000001	530.4100000000001	42.63	87.33	136.07	442.83	236.17	7.0	1644.04	1893.23	1049.3	359.07000000000005	296.99	391.65	348.14	314.21	245.67	598.9399999999999	773.85	988.42
RXN1G-554	5010.55	8684.25	8879.06	6238.69	7210.11	6145.41	5251.4	4835.08	1902.77	2066.54	4520.05	3035.42	2909.33	854.5500000000001	1628.85	2855.7000000000003	647.6000000000001	657.13	501.78	1245.37	1017.71	1477.25	5998.88	6503.9	6271.91	1469.37	868.26	1775.48	1235.41	1802.34	971.04	3226.3099999999995	3488.48	6140.92
RXN1G-557	4733.84	6396.25	6972.4	5398.44	5635.11	5996.55	4703.6900000000005	4199.71	1868.94	2050.48	7322.419999999999	3021.4700000000003	2560.27	902.31	2126.75	2633.76	564.08	719.46	472.58	1840.87	1222.74	1126.25	6972.710000000001	5340.62	6868.21	1514.1999999999998	728.52	1417.8200000000002	1123.67	1573.48	825.9000000000001	3375.67	3035.42	4908.78
RXN1G-580	4733.84	6396.25	6972.4	5398.44	5635.11	5996.55	4703.6900000000005	4199.71	1868.94	2050.48	7322.419999999999	3021.4700000000003	2560.27	902.31	2126.75	2633.76	564.08	719.46	472.58	1840.87	1222.74	1126.25	6972.710000000001	5340.62	6868.21	1514.1999999999998	728.52	1417.8200000000002	1123.67	1573.48	825.9000000000001	3375.67	3035.42	4908.78
RXN1G-582	4733.84	6396.25	6972.4	5398.44	5635.11	5996.55	4703.6900000000005	4199.71	1868.94	2050.48	7322.419999999999	3021.4700000000003	2560.27	902.31	2126.75	2633.76	564.08	719.46	472.58	1840.87	1222.74	1126.25	6972.710000000001	5340.62	6868.21	1514.1999999999998	728.52	1417.8200000000002	1123.67	1573.48	825.9000000000001	3375.67	3035.42	4908.78
RXN1G-607	6276.0	10243.25	10279.63	7259.05	7833.139999999999	7761.96	6240.1	6423.4	1953.77	2018.54	3178.69	2838.79	2792.5	878.79	1400.99	2687.53	867.77	654.46	484.78	1005.54	934.05	1747.5	5491.79	5812.56	6531.04	1295.1999999999998	744.59	1609.15	1124.24	1651.01	837.3700000000001	2981.49	2992.15	4777.75
RXN1G-613	11771.81	15907.17	18242.43	13100.86	14496.7	13461.45	11033.28	7083.5	9179.04	6033.59	18122.24	7250.41	3828.44	2968.69	6304.640000000001	5438.31	910.19	3439.76	1668.41	4802.4400000000005	2949.07	2849.25	21273.41	15548.58	22316.24	1869.3700000000003	1003.11	1689.07	1525.68	1863.22	1100.5700000000002	4113.18	4086.0	6901.53
RXN1G-617	11771.81	15907.17	18242.43	13100.86	14496.7	13461.45	11033.28	7083.5	9179.04	6033.59	18122.24	7250.41	3828.44	2968.69	6304.640000000001	5438.31	910.19	3439.76	1668.41	4802.4400000000005	2949.07	2849.25	21273.41	15548.58	22316.24	1869.3700000000003	1003.11	1689.07	1525.68	1863.22	1100.5700000000002	4113.18	4086.0	6901.53
RXN1G-637	11771.81	15907.17	18242.43	13100.86	14496.7	13461.45	11033.28	7083.5	9179.04	6033.59	18122.24	7250.41	3828.44	2968.69	6304.640000000001	5438.31	910.19	3439.76	1668.41	4802.4400000000005	2949.07	2849.25	21273.41	15548.58	22316.24	1869.3700000000003	1003.11	1689.07	1525.68	1863.22	1100.5700000000002	4113.18	4086.0	6901.53
RXN1G-645	5010.55	8684.25	8879.06	6238.69	7210.11	6145.41	5251.4	4835.08	1902.77	2066.54	4520.05	3035.42	2909.33	854.5500000000001	1628.85	2855.7000000000003	647.6000000000001	657.13	501.78	1245.37	1017.71	1477.25	5998.88	6503.9	6271.91	1469.37	868.26	1775.48	1235.41	1802.34	971.04	3226.3099999999995	3488.48	6140.92
RXN1G-648	5010.55	8684.25	8879.06	6238.69	7210.11	6145.41	5251.4	4835.08	1902.77	2066.54	4520.05	3035.42	2909.33	854.5500000000001	1628.85	2855.7000000000003	647.6000000000001	657.13	501.78	1245.37	1017.71	1477.25	5998.88	6503.9	6271.91	1469.37	868.26	1775.48	1235.41	1802.34	971.04	3226.3099999999995	3488.48	6140.92
RXN1G-660	4733.84	6396.25	6972.4	5398.44	5635.11	5996.55	4703.6900000000005	4199.71	1868.94	2050.48	7322.419999999999	3021.4700000000003	2560.27	902.31	2126.75	2633.76	564.08	719.46	472.58	1840.87	1222.74	1126.25	6972.710000000001	5340.62	6868.21	1514.1999999999998	728.52	1417.8200000000002	1123.67	1573.48	825.9000000000001	3375.67	3035.42	4908.78
RXN1G-674	38.0	60.0	16.23	0.4	5.0	1.0	188.0	251.83	338.97	635.37	1696.0400000000002	700.1700000000001	680.1500000000001	176.84000000000003	556.8000000000001	530.4100000000001	42.63	87.33	136.07	442.83	236.17	7.0	1644.04	1893.23	1049.3	359.07000000000005	296.99	391.65	348.14	314.21	245.67	598.9399999999999	773.85	988.42
RXN1G-679	6276.0	10243.25	10279.63	7259.05	7833.139999999999	7761.96	6240.1	6423.4	1953.77	2018.54	3178.69	2838.79	2792.5	878.79	1400.99	2687.53	867.77	654.46	484.78	1005.54	934.05	1747.5	5491.79	5812.56	6531.04	1295.1999999999998	744.59	1609.15	1124.24	1651.01	837.3700000000001	2981.49	2992.15	4777.75
RXN1G-686	6276.0	10243.25	10279.63	7259.05	7833.139999999999	7761.96	6240.1	6423.4	1953.77	2018.54	3178.69	2838.79	2792.5	878.79	1400.99	2687.53	867.77	654.46	484.78	1005.54	934.05	1747.5	5491.79	5812.56	6531.04	1295.1999999999998	744.59	1609.15	1124.24	1651.01	837.3700000000001	2981.49	2992.15	4777.75
RXN1G-717	11771.81	15907.17	18242.43	13100.86	14496.7	13461.45	11033.28	7083.5	9179.04	6033.59	18122.24	7250.41	3828.44	2968.69	6304.640000000001	5438.31	910.19	3439.76	1668.41	4802.4400000000005	2949.07	2849.25	21273.41	15548.58	22316.24	1869.3700000000003	1003.11	1689.07	1525.68	1863.22	1100.5700000000002	4113.18	4086.0	6901.53
RXN1G-72	11771.81	15907.17	18242.43	13100.86	14496.7	13461.45	11033.28	7083.5	9179.04	6033.59	18122.24	7250.41	3828.44	2968.69	6304.640000000001	5438.31	910.19	3439.76	1668.41	4802.4400000000005	2949.07	2849.25	21273.41	15548.58	22316.24	1869.3700000000003	1003.11	1689.07	1525.68	1863.22	1100.5700000000002	4113.18	4086.0	6901.53
RXN1G-760	5010.55	8684.25	8879.06	6238.69	7210.11	6145.41	5251.4	4835.08	1902.77	2066.54	4520.05	3035.42	2909.33	854.5500000000001	1628.85	2855.7000000000003	647.6000000000001	657.13	501.78	1245.37	1017.71	1477.25	5998.88	6503.9	6271.91	1469.37	868.26	1775.48	1235.41	1802.34	971.04	3226.3099999999995	3488.48	6140.92
RXN1G-79	4733.84	6396.25	6972.4	5398.44	5635.11	5996.55	4703.6900000000005	4199.71	1868.94	2050.48	7322.419999999999	3021.4700000000003	2560.27	902.31	2126.75	2633.76	564.08	719.46	472.58	1840.87	1222.74	1126.25	6972.710000000001	5340.62	6868.21	1514.1999999999998	728.52	1417.8200000000002	1123.67	1573.48	825.9000000000001	3375.67	3035.42	4908.78
RXN1G-818	4733.84	6396.25	6972.4	5398.44	5635.11	5996.55	4703.6900000000005	4199.71	1868.94	2050.48	7322.419999999999	3021.4700000000003	2560.27	902.31	2126.75	2633.76	564.08	719.46	472.58	1840.87	1222.74	1126.25	6972.710000000001	5340.62	6868.21	1514.1999999999998	728.52	1417.8200000000002	1123.67	1573.48	825.9000000000001	3375.67	3035.42	4908.78
RXN1G-820	6276.0	10243.25	10279.63	7259.05	7833.139999999999	7761.96	6240.1	6423.4	1953.77	2018.54	3178.69	2838.79	2792.5	878.79	1400.99	2687.53	867.77	654.46	484.78	1005.54	934.05	1747.5	5491.79	5812.56	6531.04	1295.1999999999998	744.59	1609.15	1124.24	1651.01	837.3700000000001	2981.49	2992.15	4777.75
RXN1G-840	696.42	4569.0	4220.83	2453.0	3497.0	955.72	1240.42	987.25	1938.46	833.6600000000001	3625.44	1727.0700000000002	943.03	291.57	898.35	1409.84	141.55	702.4	190.39	911.44	644.07	714.0	2672.73	2775.8500000000004	1752.24	101.03	325.87	167.32999999999998	338.37	323.93	294.07	1829.07	1251.5300000000002	2325.57
RXN1G-853	11771.81	15907.17	18242.43	13100.86	14496.7	13461.45	11033.28	7083.5	9179.04	6033.59	18122.24	7250.41	3828.44	2968.69	6304.640000000001	5438.31	910.19	3439.76	1668.41	4802.4400000000005	2949.07	2849.25	21273.41	15548.58	22316.24	1869.3700000000003	1003.11	1689.07	1525.68	1863.22	1100.5700000000002	4113.18	4086.0	6901.53
RXN1G-874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	714.0	765.33	82.83	65.0	21.0	116.5	206.86	70.25	0.0	284.17	171.33	49.0	27.0	0.0	578.69	352.0	785.3299999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN1G-881	11771.81	15907.17	18242.43	13100.86	14496.7	13461.45	11033.28	7083.5	9179.04	6033.59	18122.24	7250.41	3828.44	2968.69	6304.640000000001	5438.31	910.19	3439.76	1668.41	4802.4400000000005	2949.07	2849.25	21273.41	15548.58	22316.24	1869.3700000000003	1003.11	1689.07	1525.68	1863.22	1100.5700000000002	4113.18	4086.0	6901.53
RXN1G-883	4733.84	6396.25	6972.4	5398.44	5635.11	5996.55	4703.6900000000005	4199.71	1868.94	2050.48	7322.419999999999	3021.4700000000003	2560.27	902.31	2126.75	2633.76	564.08	719.46	472.58	1840.87	1222.74	1126.25	6972.710000000001	5340.62	6868.21	1514.1999999999998	728.52	1417.8200000000002	1123.67	1573.48	825.9000000000001	3375.67	3035.42	4908.78
RXN1G-884	5010.55	8684.25	8879.06	6238.69	7210.11	6145.41	5251.4	4835.08	1902.77	2066.54	4520.05	3035.42	2909.33	854.5500000000001	1628.85	2855.7000000000003	647.6000000000001	657.13	501.78	1245.37	1017.71	1477.25	5998.88	6503.9	6271.91	1469.37	868.26	1775.48	1235.41	1802.34	971.04	3226.3099999999995	3488.48	6140.92
RXN1G-89	4733.84	6396.25	6972.4	5398.44	5635.11	5996.55	4703.6900000000005	4199.71	1868.94	2050.48	7322.419999999999	3021.4700000000003	2560.27	902.31	2126.75	2633.76	564.08	719.46	472.58	1840.87	1222.74	1126.25	6972.710000000001	5340.62	6868.21	1514.1999999999998	728.52	1417.8200000000002	1123.67	1573.48	825.9000000000001	3375.67	3035.42	4908.78
RXN1G-912	5010.55	8684.25	8879.06	6238.69	7210.11	6145.41	5251.4	4835.08	1902.77	2066.54	4520.05	3035.42	2909.33	854.5500000000001	1628.85	2855.7000000000003	647.6000000000001	657.13	501.78	1245.37	1017.71	1477.25	5998.88	6503.9	6271.91	1469.37	868.26	1775.48	1235.41	1802.34	971.04	3226.3099999999995	3488.48	6140.92
RXN1G-915	6276.0	10243.25	10279.63	7259.05	7833.139999999999	7761.96	6240.1	6423.4	1953.77	2018.54	3178.69	2838.79	2792.5	878.79	1400.99	2687.53	867.77	654.46	484.78	1005.54	934.05	1747.5	5491.79	5812.56	6531.04	1295.1999999999998	744.59	1609.15	1124.24	1651.01	837.3700000000001	2981.49	2992.15	4777.75
RXN1G-94	4733.84	6396.25	6972.4	5398.44	5635.11	5996.55	4703.6900000000005	4199.71	1868.94	2050.48	7322.419999999999	3021.4700000000003	2560.27	902.31	2126.75	2633.76	564.08	719.46	472.58	1840.87	1222.74	1126.25	6972.710000000001	5340.62	6868.21	1514.1999999999998	728.52	1417.8200000000002	1123.67	1573.48	825.9000000000001	3375.67	3035.42	4908.78
RXN1G-951	11771.81	15907.17	18242.43	13100.86	14496.7	13461.45	11033.28	7083.5	9179.04	6033.59	18122.24	7250.41	3828.44	2968.69	6304.640000000001	5438.31	910.19	3439.76	1668.41	4802.4400000000005	2949.07	2849.25	21273.41	15548.58	22316.24	1869.3700000000003	1003.11	1689.07	1525.68	1863.22	1100.5700000000002	4113.18	4086.0	6901.53
RXN1G-962	6276.0	10243.25	10279.63	7259.05	7833.139999999999	7761.96	6240.1	6423.4	1953.77	2018.54	3178.69	2838.79	2792.5	878.79	1400.99	2687.53	867.77	654.46	484.78	1005.54	934.05	1747.5	5491.79	5812.56	6531.04	1295.1999999999998	744.59	1609.15	1124.24	1651.01	837.3700000000001	2981.49	2992.15	4777.75
RXN3DJ-170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	20.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	87.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN3O-102	39.0	82.0	11.0	0.0	34.0	0.0	188.0	272.0	1317.05	722.05	1942.25	1110.28	584.6	193.78	488.39	348.74	41.0	444.8	164.5	498.9	381.03	18.0	1591.05	1643.91	1710.87	3.6	101.6	17.0	100.6	95.8	89.2	727.2	349.6	271.2
RXN3O-127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN3O-130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN3O-1803	696.42	4569.0	4220.83	2453.0	3497.0	955.72	1240.42	987.25	1938.46	833.6600000000001	3625.44	1727.0700000000002	943.03	291.57	898.35	1409.84	141.55	702.4	190.39	911.44	644.07	714.0	2672.73	2775.8500000000004	1752.24	101.03	325.87	167.32999999999998	338.37	323.93	294.07	1829.07	1251.5300000000002	2325.57
RXN3O-4113	6732.72	7973.5	7575.8	5191.54	6363.79	7663.08	6925.91	5691.56	7443.34	3476.09	6066.179999999999	4010.94	2287.79	1103.16	2255.9	1746.16	820.63	2652.69	829.0	1676.5	1520.81	1424.25	8276.65	6767.910000000001	10010.28	1170.6	828.29	350.89	906.84	795.71	720.8000000000001	3425.74	2621.69	2087.88
RXN3O-5293	1899.16	4307.0	4034.23	2807.61	2717.03	2217.0800000000004	1983.41	2763.69	1407.2199999999998	1016.97	929.26	1791.1699999999998	1198.43	547.29	595.36	1175.91	388.36	561.13	311.37	359.64	583.37	717.25	2968.84	3339.24	4267.49	678.2	363.27	837.33	435.77	710.13	358.87	1343.97	1116.93	2705.37
RXN3O-54	1927.51	4551.75	4512.4	3278.94	2973.66	2231.88	2003.36	2807.71	2290.82	1959.52	2588.08	2163.64	1356.6	704.74	1092.3200000000002	1618.34	393.28	949.7	506.48	720.14	786.8699999999999	753.75	4266.56	3898.32	5502.6900000000005	1147.03	412.6	1179.0	576.6	801.8	433.2000000000001	1711.3000000000002	1288.6	3531.2
RXN4FS-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	2.0	65.0	75.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	20.0	16.0	0.0	44.0	30.0	344.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN66-1	337.7	641.25	853.0	818.05	483.4	190.47	332.2	618.9	2333.11	2071.11	6932.83	2276.15	617.5999999999999	798.87	2097.21	929.99	79.67	864.5	549.7	1636.5700000000002	1008.53	116.5	6462.35	3185.4	6057.2	72.6	153.6	44.0	195.6	153.8	166.2	950.2	605.6	686.2
RXN66-146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.75	11.75	19.0	21.88	0.0	0.0	9.0	0.0	0.0	8.0	1.5	3.5	0.0	0.0	77.88	0.0	218.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN66-161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.75	11.75	19.0	21.88	0.0	0.0	9.0	0.0	0.0	8.0	1.5	3.5	0.0	0.0	77.88	0.0	218.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN66-163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.75	11.75	19.0	21.88	0.0	0.0	9.0	0.0	0.0	8.0	1.5	3.5	0.0	0.0	77.88	0.0	218.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN66-169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.75	11.75	19.0	21.88	0.0	0.0	9.0	0.0	0.0	8.0	1.5	3.5	0.0	0.0	77.88	0.0	218.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN66-181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.75	11.75	19.0	21.88	0.0	0.0	9.0	0.0	0.0	8.0	1.5	3.5	0.0	0.0	77.88	0.0	218.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN66-221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	20.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	87.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN66-3	2000.7	1081.42	1310.2	759.03	1084.75	2261.6	1743.15	403.45	3679.43	1712.11	7655.030000000001	2644.71	464.67	1253.54	2715.2	946.27	51.75	1478.0700000000002	605.06	1936.5	1153.98	265.0	9018.67	6110.6900000000005	9921.33	5.67	0.0	14.0	17.67	21.33	10.0	98.67	82.33	153.32999999999998
RXN66-336	235.5	376.75	179.0	244.5	203.75	655.0	474.75	972.75	1160.45	925.28	6756.58	2084.78	579.5999999999999	756.78	1768.06	848.3299999999999	108.75	429.4	257.5	1536.9	1023.02	57.0	5303.13	4396.25	7549.87	266.6	101.6	24.0	109.6	103.8	91.2	767.2	368.6	306.2
RXN66-337	1576.43	1941.25	1785.6	1264.93	1527.08	2223.47	1735.28	1244.85	930.65	333.94	1823.68	858.0699999999999	406.0	149.0	378.0	400.6	163.75	283.0	65.73	430.5	323.5	380.0	1336.7	1813.0	1589.04	152.0	106.0	304.0	158.0	184.0	115.0	443.4	406.0	694.0
RXN66-342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN66-343	1561.16	3980.0	3762.4	2409.28	2541.03	1718.41	1579.41	2143.86	4.01	23.76	11.29	31.17	3.0	42.83	6.5	2.0	303.86	0.0	6.53	1.57	14.17	659.25	36.36	1.75	64.0	1.43	9.0	0.0	5.0	0.0	10.0	1.6	1.0	9.0
RXN66-350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN66-351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	8.0	0.0	5.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN66-353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN66-354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	8.0	0.0	5.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN66-362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	8.0	0.0	5.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN66-469	8711.34	17275.5	16847.260000000002	11435.24	11180.02	10599.61	8287.17	9916.0	5153.37	4901.35	6252.58	3991.66	4713.86	1157.67	2343.7200000000003	4031.25	1385.1	1972.24	932.71	1789.92	1499.89	2871.5	7804.16	10412.27	9576.96	2324.26	1182.54	3306.66	1868.54	3097.26	1481.7400000000002	5306.79	5291.26	10048.34
RXN66-472	2000.7	1081.42	1310.2	759.03	1084.75	2261.6	1743.15	403.45	3679.43	1712.11	7655.030000000001	2644.71	464.67	1253.54	2715.2	946.27	51.75	1478.0700000000002	605.06	1936.5	1153.98	265.0	9018.67	6110.6900000000005	9921.33	5.67	0.0	14.0	17.67	21.33	10.0	98.67	82.33	153.32999999999998
RXN66-476	2000.7	1081.42	1310.2	759.03	1084.75	2261.6	1743.15	403.45	3679.43	1712.11	7655.030000000001	2644.71	464.67	1253.54	2715.2	946.27	51.75	1478.0700000000002	605.06	1936.5	1153.98	265.0	9018.67	6110.6900000000005	9921.33	5.67	0.0	14.0	17.67	21.33	10.0	98.67	82.33	153.32999999999998
